Year,Title,Game System,Long Description,Event Type,Game ID,Duration,Cost $,Maximum Players,Rules Complexity,Location,GM Names,Start Date & Time,Original Order,Website,Email,Tournament?,Round Number,Total Rounds,Minimum Play Time,Attendee Registration?,Group,Room Name,Table Number,Special Category,Tickets Available,Last Modified,Materials Provided,Also Runs,Prize,Short Description,Rules Edition,Minimum Players,Age Required,End Date & Time,Experience Required
2002,"Home Rules, The Mysterious Mr. D’Erimm",Home Rules,"July 7,1935 at the D’Erimm Estate on the outskirts of London, England. You are a special guest of elderly Mssr.Victur D’ Erimm. Bring your accents. If you pre-register, contact me, Warren Dimock, for your character. Gamesbayou@aol.com.",Live Action Roleplaying Games,5010,3:45:00,$3.00,25,S-2,203E,Warren Dimock,8/10/2002,2851,,,,,,,,,,,,,,,,,,,,,,
2002,"Home Rules, Port Hidalgo",Home Rules,"Pirates, scoundrels, and worse gather to wait out the raging storm. More than rum is in the air... old feuds run deep, hidden agendas abound, and secrets thought long lost shall be unearthed. Visit the Golden Age of Piracy!",Live Action Roleplaying Games,5043,6:00:00,$4.50,20,A-3,Hilton: Mitchell,Infinite Imaginations Inc.,8/10/2002,2852,,,,,,,,,,,,,,,,,,,,,,
2002,"Rules to Live By, The Uncivilized Guest",Rules to Live By,"A blockade, a blockade-runner. A rebel without a cause and a cargo without a destination. It was a story waiting to happen really, of ignoble heroes and brave cowards. All goes toward answering an ancient question: is it better to be the hammer or the anvil!",Live Action Roleplaying Games,5036,4:00:00,$3.00,15,E-2,Hilton: Schlitz,Interactivities Inc.,8/10/2002,2853,,,,,,,,,,,,,,,,,,,,,,
2002,"Carnage, Current Ed., Mountains of Mayhem",Carnage,(First Occurrence: Th 10 AM #7385),Non-Historical Miniatures,7388,4:00:00,$3.00,8,S-1,3rd Floor: MiniHQ,"Holistic Design, Inc.",8/10/2002,2854,,,,,,,,,,,,,,,,,,,,,,
2002,"Circus Magicus, Circus Magicus: Fomula Beast",Circus Magicus,"Jealous of the success of last year’s Troll King's Invitational, the emperor has commissioned a special chariot race. Only chariots pulled by monsters of ferious beast may compete in this no-holds barred race on the figure eight track at Hesperium.",Non-Historical Miniatures,7062,3:45:00,$3.00,12,A-2,3rd Floor: MiniHQ,Stephen Gibson,8/10/2002,2855,,,,,,,,,,,,,,,,,,,,,,
2002,"Clan War, Breakthrough of the Oni",Clan War,Join the Allied Clans as they try to Repulse the Shadowlands Breakthrough force as they attempt to reach the Imperial City.,Non-Historical Miniatures,7279,3:45:00,$3.00,10,H-3,3rd Floor: MiniHQ,Aaron Loomis,8/10/2002,2856,,,,,,,,,,,,,,,,,,,,,,
2002,"Emporer Wars Battle System, Introductory Tournament",Emporer Wars Battle System,(First Occurrence: Th 10 AM #7373),Non-Historical Miniatures,7381,4:00:00,$3.00,8,E-2,3rd Floor: MiniHQ,"Holistic Design, Inc.",8/10/2002,2857,,,,,,,,,,,,,,,,,,,,,,
2002,"Full Thrust, Full Thrust Demo",Full Thrust,(First Occurrence: Fr 7 PM #7308),Non-Historical Miniatures,7309,1:45:00,$1.50,12,S-1,3rd Floor: MiniHQ,Sean Schoonmaker,8/10/2002,2858,,,,,,,,,,,,,,,,,,,,,,
2002,"Home Rules,WGMF Smack Down 2002",Home Rules,(First Occurrence: Sa 10 AM #7367),Non-Historical Miniatures,7366,4:00:00,$3.00,12,E-2,3rd Floor: MiniHQ,Paul Gazella,8/10/2002,2859,,,,,,,,,,,,,,,,,,,,,,
2002,"Inquirius Games & Meck Wars By Red Shirt Games, Injurius Games - Meck Wars",Inquirius Games & Meck Wars,(First Occurrence: Th 9 AM #7021),Non-Historical Miniatures,7039,1:45:00,$1.50,4,A-1,3rd Floor: MiniHQ,Ottawa Red Shirts,8/10/2002,2860,,,,,,,,,,,,,,,,,,,,,,
2002,"Silent Death, by Iron Crown Enterprises, Silent Death-Red Shirt Smash",Silent Death,(First Occurrence: Th 9 AM #7019),Non-Historical Miniatures,7047,3:45:00,$3.00,12,A-1,3rd Floor: MiniHQ,Ottawa Red Shirts,8/10/2002,2861,,,,,,,,,,,,,,,,,,,,,,
2002,"Supersystem, The Temple of Boom",Supersystem,"The secrets of a crashlanded alien spacecraft can be found in the ancient desert ruins. Players can bring their own forces (85 pts./figure, 170 pts. total max) or use provided ones for this superhero miniatures battle tournament",Non-Historical Miniatures,7055,3:45:00,$3.00,8,E-2,3rd Floor: MiniHQ,Robert McCabe,8/10/2002,2862,,,,,,,,,,,,,,,,,,,,,,
2002,Vandorian Phlanx.Tidron Attack -Tournament,Vandorian Phlanx,(First Occurrence: Th 9 PM #7287),Non-Historical Miniatures,7290,3:45:00,$3.00,10,S-1,3rd Floor: MiniHQ,Terence Smith,8/10/2002,2863,,,,,,,,,,,,,,,,,,,,,,
2002,"WarEngine, WarEngine Fantasy Dungeon Crawl",War Engine,Two teams run heroes and henchmen through a 3D double-blind dungeon to reach the Undercity and capture the Eye of the City artifact. What they find there and along the way is only half the fun.,Non-Historical Miniatures,7295,3:45:00,$3.00,4,E-2,3rd Floor: MiniHQ,Daniel Dimitroff,8/10/2002,2864,,,,,,,,,,,,,,,,,,,,,,
2002,"AD&D, 2nd Ed., Evil Begets Evil",Advanced Dungeons & Dragons,"A party of Neutral and Evil characters, 6th-9th level, must infiltrate the Lawful Good Monastery during the Feast of the Niv and steal the dead body of the last High Priest Serious puzzles, serious fun. Expert to play as late as we need.",Roleplaying Games,80314,6:00:00,$4.50,10,H-4,201C15,Vincent Manna,8/10/2002,2865,,,,,,,,,,,,,,,,,,,,,,
2002,"AFMBE, Road Trip to Damned",All Flesh Must Be Eaten,(First Occurrence: Th Noon #8423),Roleplaying Games,8432,4:00:00,$3.00,6,E-2,101C1,"Eden Studios, Inc.",8/10/2002,2866,,,,,,,,,,,,,,,,,,,,,,
2002,"AFMBE, Road Trip to Damned",All Flesh Must Be Eaten,(First Occurrence: Th Noon #8423),Roleplaying Games,8431,4:00:00,$3.00,6,E-2,101C:2,"Eden Studios, Inc.",8/10/2002,2867,,,,,,,,,,,,,,,,,,,,,,
2002,"Buffy, For Beginners",Buffy,(First Occurrence: Th 10 AM #8436),Roleplaying Games,8449,4:00:00,$3.00,6,E-2,101C:3,"Eden Studios, Inc.",8/10/2002,2868,,,,,,,,,,,,,,,,,,,,,,
2002,"Buffy, For Beginners",Buffy,(First Occurrence: Th 10 AM #8436),Roleplaying Games,8448,4:00:00,$3.00,6,E-2,101C:4,"Eden Studios, Inc.",8/10/2002,2869,,,,,,,,,,,,,,,,,,,,,,
2002,"Call of Cthulhu, Terror 101",Call of Cthulhu,(First Occurrence: Th 10 AM #80196),Roleplaying Games,80198,4:00:00,$3.00,6,A-2,CHAOS1,"Chaosium, Inc.",8/10/2002,2870,,,,,,,,,,,,,,,,,,,,,,
2002,"Call of Cthulhu,You Too Can Cthulhu!",Call of Cthulhu,(First Occurrence: Th 10 AM #8267),Roleplaying Games,8276,1:45:00,$1.50,8,E-1,CHAOS4,"Chaosium, Inc.",8/10/2002,2871,,,,,,,,,,,,,,,,,,,,,,
2002,"Chain of Being, Mysterious Lights, Missing Time, and Mutilated Cattle",Chain of Being,(First Occurrence: Th 10 AM #8663),Roleplaying Games,8665,3:45:00,$3.00,6,E-2,103C13,Limestone Publishing,8/10/2002,2872,,,,,,,,,,,,,,,,,,,,,,
2002,"Children of the Sun, lntroduction:The Wreck of the Falcon’s Father",Children of the Sun,(First Occurrence: Th 2 PM #8613),Roleplaying Games,8618,3:45:00,$3.00,8,A-1,201C:2,Misguided Games,8/10/2002,2873,,,,,,,,,,,,,,,,,,,,,,
2002,"CHILL, Little Tin Box",CHILL,(First Occurrence: Th 7 PM #8035),Roleplaying Games,8036,3:45:00,$3.00,10,A-2,202D:2,Michael Gabriel,8/10/2002,2874,,,,,,,,,,,,,,,,,,,,,,
2002,"CJ Carella’s WitchCraft, The False Book of True Things",CJ Carella’s WitchCraft,(First Occurrence: Th 2 PM #8454),Roleplaying Games,8460,4:00:00,$3.00,6,E-2,101C:5,"Eden Studios, Inc.",8/10/2002,2875,,,,,,,,,,,,,,,,,,,,,,
2002,"D&D 3rd Ed., D&D Benefit","Dungeons & Dragons, 3rd Edition",(First Occurrence: Th 8 AM #8884),Roleplaying Games,8886,4:00:00,$6.00,60,A-2,Arena: RPGAHQ,RPGA Network,8/10/2002,2876,,,,,,,,,,,,,,,,,,,,,,
2002,"D&D 3rd Ed., D&D Members Only","Dungeons & Dragons, 3rd Edition",(First Occurrence: Th 8 AM #8878),Roleplaying Games,8883,4:00:00,$3.00,48,A-3,Arena: RPGAHQ,RPGA Network,8/10/2002,2877,,,,,,,,,,,,,,,,,,,,,,
2002,"D&D 3rd Ed., Living City Interactive","Dungeons & Dragons, 3rd Edition","A story-intensive event for characters of all levels. For metagaming opportunities, visit the Metacenter.",Roleplaying Games,8912,4:00:00,$6.00,300,H-3,Arena: RPGAHQ,RPGA Network,8/10/2002,2878,,,,,,,,,,,,,,,,,,,,,,
2002,"D&D 3rd Ed., Living Death Enigma","Dungeons & Dragons, 3rd Edition",(First Occurrence: Sa 8 AM #8933),Roleplaying Games,8934,4:00:00,$3.00,48,A-2,Arena: RPGAHQ,RPGA Network,8/10/2002,2879,,,,,,,,,,,,,,,,,,,,,,
2002,"D&D 3rd Ed., Planar Pursuit","Dungeons & Dragons, 3rd Edition",(First Occurrence: Th 2 PM #80117),Roleplaying Games,80121,4:00:00,$3.00,6,H-5,101A:8,"Nocturne Productions, Inc.",8/10/2002,2880,,,,,,,,,,,,,,,,,,,,,,
2002,"D&D 3rd Ed., Sylvan Schemes","Dungeons & Dragons, 3rd Edition",(First Occurrence: Th 2 PM #80110),Roleplaying Games,80116,4:00:00,$3.00,4,A-3,101A:9,"Nocturne Productions, Inc.",8/10/2002,2881,,,,,,,,,,,,,,,,,,,,,,
2002,"D20, Living Dragonstar Activity Center",D20,"Your first opportunity to purchase Spell ware for your Living Dragonstar character! Magic items, potions, and some military grade weapons will also be available while supplies last.",Roleplaying Games,8959,4:00:00,$-,999,A-2,Arena: RPGAHQ,RPGA Network,8/10/2002,2882,,,,,,,,,,,,,,,,,,,,,,
2002,"D20, Off to See the Wizard",D20,(First Occurrence: Th 7 PM #80128),Roleplaying Games,80133,4:00:00,$3.00,6,A-3,101A:10,"Nocturne Productions, Inc.",8/10/2002,2883,,,,,,,,,,,,,,,,,,,,,,
2002,"Dragonstar D20, Worlds Apart",Dragonstar (D20),(First Occurrence: Th 1 PM #80051),Roleplaying Games,80053,4:00:00,$3.00,6,A-3,202A15,"Fantasy Flight Games, Inc.",8/10/2002,2884,,,,,,,,,,,,,,,,,,,,,,
2002,"Dungeons & Dragons, The Sorcerer’s Citadel",Dungeons & Dragons,(First Occurrence: Th 7 PM #8551),Roleplaying Games,8553,3:45:00,$3.00,6,H-4,202D:8,Todd Rooks,8/10/2002,2885,,,,,,,,,,,,,,,,,,,,,,
2002,"FVLMINATA, Hadrian’s Wall",FVLMINATA,(First Occurrence: Th 7 PM #80257),Roleplaying Games,8689,3:45:00,$3.00,6,E-1,202D:7,Thyrus Games,8/10/2002,2886,,,,,,,,,,,,,,,,,,,,,,
2002,"Harnmaster, Pilot’s Gamble XIV:A Ghost of a Chance",Harnmaster,(First Occurrence: Th 7 PM #8124),Roleplaying Games,8126,3:45:00,$3.00,12,A-3,202A14,"Columbia Games, Inc.",8/10/2002,2887,,,,,,,,,,,,,,,,,,,,,,
2002,"Harnmaster, Prince ofThieves: Finding Melita",Harnmaster,(First Occurrence: Th 7 PM #8670),Roleplaying Games,8672,3:45:00,$3.00,6,A-2,202A13,"Columbia Games, Inc.",8/10/2002,2888,,,,,,,,,,,,,,,,,,,,,,
2002,"HeartQuest (A FUDGE Game), HeartQuest Slayers - Miracle in Xoana",HeartQuest,The notorious thief Le Reynard has come to the city by the bay. Can your team of furry detectives track him down before his big score? And who’s the canine from Interpol getting in the way?,Roleplaying Games,8091,3:45:00,$3.00,7,E-2,202D:6,Seraphim Gaurd,8/10/2002,2889,,,,,,,,,,,,,,,,,,,,,,
2002,"Hero Wars, Lonisisaga: For King and Country",Hero Wars,"Once-proud Runegate lays in ruin as the Red Moon Army besieges Sartar’s kingdom. Now, a handful of her sons stand alongside the kingdoms finest atop the walls of soaring Boldhome, facing the most desperate battle of their lives.",Roleplaying Games,8512,3:45:00,$3.00,6,E-2,202D:4,Michael Schwartz,8/10/2002,2890,,,,,,,,,,,,,,,,,,,,,,
2002,"Legend of the Five Rings, Living Rokugan Special",Legend of the Five Rings,(First Occurrence: Sa 8 AM #8948),Roleplaying Games,8949,4:00:00,$3.00,36,A-2,Arena: RPGAHQ,RPGA Network,8/10/2002,2891,,,,,,,,,,,,,,,,,,,,,,
2002,"N/A, Plot Twists and Turns","N/A, Plot Twists and Turns",Does your campaign need to take another path? Do you need a plot within a plot that is diffrent? Then come to this panel. Bring your ideas and listen to the other ideas generated by this panel.,Roleplaying Games,8254,1:00:00,$1.50,100,S-1,202A12,"Mystic Station Designs, LLC",8/10/2002,2892,,,,,,,,,,,,,,,,,,,,,,
2002,"Pax Draconis, The Lost Colony",Pax Draconis,A dying native discovered on GV-23S? Wasn’t it uninhabited? Are there other natives? Do his ramblings indicate an ancient colony ship? And can you find out before the pirates do?,Roleplaying Games,80249,4:00:00,$3.00,6,A-2,201A:3,Sally Dagna,8/10/2002,2893,,,,,,,,,,,,,,,,,,,,,,
2002,"Riddle Rooms, Shadowman’s Puzzle and Riddle Contest",Riddle Rooms,"Test your wit, skill, and speed against Shadowman and the Riddlemasters of Cloud Kingdom Games. Many new puzzles and riddles revealed. Fun and frolic guaranteed.",Roleplaying Games,8263,3:45:00,$3.00,24,S-2,101C:9,"Cloud Kingdom Games, Inc.",8/10/2002,2894,,,,,,,,,,,,,,,,,,,,,,
2002,Rokugan/Oriental Adventures d20 Advanced,D20,(First Occurrence: Th 4 PM #80154),Roleplaying Games,80158,4:00:00,$3.00,6,A-2,101A:2,Alderac Entertainment Group,8/10/2002,2895,,,,,,,,,,,,,,,,,,,,,,
2002,"Shadowrun, Tournament: Black Market Round Up",Shadowrun,(First Occurrence: Th 7 PM #8384),Roleplaying Games,8386,3:45:00,$3.00,72,A-3,202A:2,Fantasy Production,8/10/2002,2896,,,,,,,,,,,,,,,,,,,,,,
2002,"Shadowrun, Virtual Seattle Special",Shadowrun,(First Occurrence: Sa 8 AM #8943),Roleplaying Games,8944,4:00:00,$3.00,48,A-2,Arena: RPGAHQ,RPGA Network,8/10/2002,2897,,,,,,,,,,,,,,,,,,,,,,
2002,"Star Wars D20, Light and Dark",Star Wars (D20),(First Occurrence: Th 8 AM #8897),Roleplaying Games,8898,4:00:00,$3.00,36,A-2,Arena: RPGAHQ,RPGA Network,8/10/2002,2898,,,,,,,,,,,,,,,,,,,,,,
2002,"Starchildren: Velvet Generation, Blood and Glitter",Starchildren,(First Occurrence: Th 5 PM #80241),Roleplaying Games,80244,4:00:00,$3.00,4,A-3,203A:8,XIG Enterprises,8/10/2002,2899,,,,,,,,,,,,,,,,,,,,,,
2002,"Tekumel, Tekumel Adventures",Tekumel,(First Occurrence: Th 2 PM #8190),Roleplaying Games,8197,4:00:00,$3.00,8,E-2,101D:1,Guardians of Order,8/10/2002,2900,,,,,,,,,,,,,,,,,,,,,,
2002,"Theatrix, The Ball",Theatrix,(First Occurrence: Th Noon #80229),Roleplaying Games,80230,4:00:00,$4.50,6,S-2,202D11,S. Michael Miller,8/10/2002,2901,,,,,,,,,,,,,,,,,,,,,,
2002,"Werewolf, 2nd Ed., Cats! The Apocolypse","Werewolf, 2nd Edition","An old woman dies, leaving her household of cats the gift of lycanthropy. Can ex-house cats avert the apocalypse, or just find a good place to nap?",Roleplaying Games,80292,4:00:00,$3.00,7,E-2,202D12,Jon Holmberg,8/10/2002,2902,,,,,,,,,,,,,,,,,,,,,,
2002,Meet the Kenzer & Co. Folks,[Not Applicable],"B.A., Bob, Brian, Nitro,Weird Pete, and your favorite characters from the award-winning Knights of the Dinner Table magazine come to life in Kenzer & Company’s famous KODT Live Reading! Don’t miss this event, which has quickly become a con-goer’s favorite.","Seminars, Workshops and Q&As",9089,2:00:00,$1.50,100,S-1,103A,Kenzer & Company,8/10/2002,2903,,,,,,,,,,,,,,,,,,,,,,
2002,"Babylon 5, Constructed Deck",Babylon 5,"Must have 3 races to enter, will play one race throughout Prizes for everyone.",Tradable Card & Dice Games,2070,8:00:00,$6.00,48,H-3,Exhibit Hall D: TCGHQ,Precedence Entertainment,8/10/2002,2904,,,,,,,,,,,,,,,,,,,,,,
2002,Diceland World Championship,Diceland,Challenge others eager to win the title at this new Cheapass Game. Rules to be announced - check out Cheapass Games Booth.,Tradable Card & Dice Games,2022,3:45:00,$3.00,32,[None Given],Exhibit Hall D: TCGHQ,Cheapass Games,8/10/2002,2905,,,,,,,,,,,,,,,,,,,,,,
2002,"Doomtown, Penny Farthing",Doomtown,A multiplayer format with a qualifying round leading to the big wheel: a final game with one player for each outfit. Please bring a constructed bicycle deck which has one card of each value with two optional jokers. Some loan decks will be available.,Tradable Card & Dice Games,2077,6:00:00,$4.50,64,A-2,Exhibit Hall D: TCGHQ,Doomtown Council,8/10/2002,2906,,,,,,,,,,,,,,,,,,,,,,
2002,Game of Thrones,Game of Thrones,(First Occurrence: Th 7 PM #2168),Tradable Card & Dice Games,2170,2:00:00,$1.50,10,E-2,Exhibit Hall D: TCGHQ,"Fantasy Flight Games, Inc.",8/10/2002,2907,,,,,,,,,,,,,,,,,,,,,,
2002,Grave Robbers and Cannibal Pygmies: B-Movie Extravaganza!,Grave Robbers and Cannibal Pygmies,"Together again for the very first time, Grave Robbers from Outer Space and Cannibal Pygmies in the Jungle of Death team up for a B-movie card game extravaganza. Not for the faint of humor.",Tradable Card & Dice Games,2061,6:00:00,$4.50,64,B-1,Exhibit Hall D: TCGHQ,"Z-Man Games, Inc.",8/10/2002,2908,,,,,,,,,,,,,,,,,,,,,,
2002,"NBA Showdown, Swiss Constructed",NBA Showdown,(First Occurrence: Th 2 PM #2207),Tradable Card & Dice Games,2209,4:00:00,$6.00,16,A-2,Exhibit Hall D: TCGHQ,Wizards of the Coast,8/10/2002,2909,,,,,,,,,,,,,,,,,,,,,,
2002,"Pokemon, Modified",Pokemon,(First Occurrence: Th 1 PM #2225),Tradable Card & Dice Games,2228,6:00:00,$6.00,64,A-2,Exhibit Hall D: TCGHQ,Wizards of the Coast,8/10/2002,2910,,,,,,,,,,,,,,,,,,,,,,
2002,"Shadowfist, Whirlpool of Blood",Shadowfist,Construct a minimum 40-card dueling deck by drafting cards from the various Shadowfist expansions. Up to 5 Feng Shui Sites and 5 Foundation Characters will be supplied to each player by Z-Man. SWS members get double points for games won.,Tradable Card & Dice Games,2057,6:00:00,$14.50,64,A-1,Exhibit Hall D: TCGHQ,"Z-Man Games, Inc.",8/10/2002,2911,,,,,,,,,,,,,,,,,,,,,,
2002,"WWF Raw Deal CCG, Smackdown II",WWF Raw Deal CCG,"You may be out of the Championship, but you are not out of opponents.This post-Championship event will keep the blood pumping as you go head-to-head with other wrestling Superstars.",Tradable Card & Dice Games,2050,3:45:00,$3.00,128,A-1,Exhibit Hall D: TCGHQ,Comic Images Inc,8/10/2002,2912,,,,,,,,,,,,,,,,,,,,,,
2002,"Cheapass Games, Life-Sized Kill Doctor Lucky","Cheapass Games, Life-Sized Kill Doctor Lucky",(First Occurrence: Th 7 PM #1203),Boardgames,1208,1:45:00,$1.50,8,E-2,3rd Floor: BGHQ,Cheapass Games,8/10/2002,2913,,,,,,,,,,,,,,,,,,,,,,
2002,"Classic Battletech, Welcome to KPP Battletech Players",Classic Battletech,(First Occurrence: Th 7 PM #7389),Non-Historical Miniatures,7398,3:45:00,$3.00,10,A-2,3rd Floor: MiniHQ,Edward Witzlib,8/10/2002,2914,,,,,,,,,,,,,,,,,,,,,,
2002,"GenCon Symposium, Designing and Publishing the Source of the Nile Game",[Not Applicable],"Ross Maker explains how two inexperienced game buffs designed and published the most award winning game of all time. He also tells of the rewards and disappointments with the Avalon Hill version of their design, and prospects for this game's future.","Seminars, Workshops and Q&As",9084,2:00:00,$-,80,S-1,Hilton: Walker,GenCon Symposium,8/10/2002,2915,,,,,,,,,,,,,,,,,,,,,,
2002,"Magic:The Gathering, Type 1 - $250",Magic:The Gathering,Players will play a number of Swiss rounds based on attendance then cut to the Top 8. Winner of the event will receive $250 in cash and finishers 2-7 receive product prizes.,Tradable Card & Dice Games,2182,8:00:00,$10.50,999,A-2,Exhibit Hall D: TCGHQ,Wizards of the Coast,8/10/2002,2916,,,,,,,,,,,,,,,,,,,,,,
2002,"Warlord, Saga of the Storm - Sealed Deck",Warlord,One-on-one sealed-deck matches. Bring your own sealed deck and two boosters or buy them at the event,Tradable Card & Dice Games,2152,4:00:00,$3.00,64,A-2,Exhibit Hall D: TCGHQ,Alderac Entertainment Group,8/10/2002,2917,,,,,,,,,,,,,,,,,,,,,,
2002,Acquire!,Acquire!,(First Occurrence: Th 8 AM #1273),Boardgames,1284,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2918,,,,,,,,,,,,,,,,,,,,,,
2002,Aladdin’s Dragons,Aladdin’s Dragons,(First Occurrence: Fr 7 PM #1303),Boardgames,1304,2:00:00,$1.50,20,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2919,,,,,,,,,,,,,,,,,,,,,,
2002,British Rails,British Rails,(First Occurrence: Th 5 PM #1958),Boardgames,1956,4:00:00,$3.00,999,A-1,Hilton: GB7HQ,Train Gamers Association,8/10/2002,2920,,,,,,,,,,,,,,,,,,,,,,
2002,"Conquest Of The Starlords, Conquest OfThe StarLords, Beginners",Conquest of the Starlords,(First Occurrence: Th 5 PM #1261),Boardgames,1264,4:00:00,$1.50,30,A-2,3rd Floor: BGHQ,ROGUE Judges,8/10/2002,2921,,,,,,,,,,,,,,,,,,,,,,
2002,"Conquest Of The Starlords, Conquest Of The StarLords, Judges Challenge",Conquest of the Starlords,So you're ready play the designer and judges! We issue this challenge to anyone who has played before even if you first time was this year. Rules will be reviewed. LIVE THE WAR! Yes there is a prize.,Boardgames,1268,4:00:00,$1.50,30,A-4,3rd Floor: BGHQ,ROGUE Judges,8/10/2002,2922,,,,,,,,,,,,,,,,,,,,,,
2002,"Dawn Patrol, North Sea Mixup",Dawn Patrol,"This Dawn Patrol scenario recreates the first naval aviation. Zeppelins, seaplanes, and flying boats were all first used inWWI.There’s no predicting what you’ll run into on any mission.",Boardgames,1249,4:00:00,$3.00,24,A-2,3rd Floor: BGHQ,Council 12 Computing,8/10/2002,2923,,,,,,,,,,,,,,,,,,,,,,
2002,Dungeonquest,Dungeonquest,(First Occurrence: Th 10 AM #1349),Boardgames,1360,2:00:00,$1.50,4,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2924,,,,,,,,,,,,,,,,,,,,,,
2002,Dutch Intercity,Dutch Intercity,"In a game of forecasting and bluff, players vie to build interurban railways connecting Dutch cities. PBT event.",Boardgames,10011,4:00:00,$1.50,999,A-1,Hilton: GB7HQ,Train Gamers Association,8/10/2002,2925,,,,,,,,,,,,,,,,,,,,,,
2002,Euphrates and Tigris,Euphrates and Tigris,(First Occurrence: Th 8 AM #1382),Boardgames,1392,2:00:00,$1.50,4,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2926,,,,,,,,,,,,,,,,,,,,,,
2002,Eurorails,Eurorails,(First Occurrence: Th 8 AM #1947),Boardgames,1399,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2927,,,,,,,,,,,,,,,,,,,,,,
2002,Freight Train,Freight Train,(First Occurrence: Fr 8 AM #1989),Boardgames,1990,2:00:00,$1.50,999,E-1,Hilton: GB7HQ,Train Gamers Association,8/10/2002,2928,,,,,,,,,,,,,,,,,,,,,,
2002,Gargon,Gargon,(First Occurrence: Th 2 PM #1404),Boardgames,1405,2:00:00,$1.50,20,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2929,,,,,,,,,,,,,,,,,,,,,,
2002,Ghost Chase,Ghost Chase,(First Occurrence: Th 10 AM #1406),Boardgames,1408,2:00:00,$1.50,20,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2930,,,,,,,,,,,,,,,,,,,,,,
2002,Illuminati,Illuminati,(First Occurrence: Th 5 PM #1429),Boardgames,1434,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2931,,,,,,,,,,,,,,,,,,,,,,
2002,Iron Dragon,Iron Dragon,(First Occurrence: Th Noon #1438),Boardgames,1440,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2932,,,,,,,,,,,,,,,,,,,,,,
2002,Kahuna,Kahuna,(First Occurrence: Th Noon #1446),Boardgames,1448,2:00:00,$1.50,8,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2933,,,,,,,,,,,,,,,,,,,,,,
2002,Kingmaker,Kingmaker,(First Occurrence: Th 8 AM #1453),Boardgames,1464,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2934,,,,,,,,,,,,,,,,,,,,,,
2002,Meddici,Meddici,(First Occurrence: Th 8 AM #1483),Boardgames,1493,2:00:00,$1.50,6,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2935,,,,,,,,,,,,,,,,,,,,,,
2002,Mexica,Mexica,(First Occurrence: Th Noon #1504),Boardgames,1506,2:00:00,$1.50,16,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2936,,,,,,,,,,,,,,,,,,,,,,
2002,Napoleonic War,Napoleonic Wars,Napoleonic War,Boardgames,1931,1:45:00,$1.50,16,H-3,3rd Floor: BGHQ,GMT Games,8/10/2002,2937,,,,,,,,,,,,,,,,,,,,,,
2002,Napoleonic War,Napoleonic Wars,"Napoleonic War, For Beginners",Boardgames,1904,1:45:00,$1.50,16,H-2,3rd Floor: BGHQ,GMT Games,8/10/2002,2938,,,,,,,,,,,,,,,,,,,,,,
2002,Quo Vadis,Quo Vadis,(First Occurrence: Th 8 AM #1522),Boardgames,1532,2:00:00,$1.50,5,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2939,,,,,,,,,,,,,,,,,,,,,,
2002,Ricochet Robot,Ricochet Robot,(First Occurrence: Th 8 AM #1552),Boardgames,1554,2:00:00,$1.50,20,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2940,,,,,,,,,,,,,,,,,,,,,,
2002,"RISK, Tournament",Risk,(First Occurrence: Th Noon #1555),Boardgames,1560,4:00:00,$3.00,216,S-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2941,,,,,,,,,,,,,,,,,,,,,,
2002,RoboRally,RoboRally,(First Occurrence: Th 8 AM #1561),Boardgames,1572,4:00:00,$3.00,24,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2942,,,,,,,,,,,,,,,,,,,,,,
2002,Samurai,Samurai,(First Occurrence: Th 8 AM #1575),Boardgames,1585,2:00:00,$1.50,4,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2943,,,,,,,,,,,,,,,,,,,,,,
2002,"Samurai, Reiner Knizia’s Samurai",Samurai,(First Occurrence: Th 10 AM #1587),Boardgames,1589,2:00:00,$1.50,16,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2944,,,,,,,,,,,,,,,,,,,,,,
2002,Santa Fe,Sante Fe Rails,"You have a mercantile interest in various cities across the western US; the more railroads that enter your cities, the more money you’ll make. But the railroads can only expand in a few directions, and your competitors influence them, too! PBT event.",Boardgames,10004,2:00:00,$3.00,999,A-1,Hilton: GB7HQ,Train Gamers Association,8/10/2002,2945,,,,,,,,,,,,,,,,,,,,,,
